"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LFT_00225",2342.11506681802,0.125528104267727,0.156686682174988,0.801140866123753,0.423050100304915,0.622568293745821
"LFT_00735",742.527597852652,0.125859544289161,0.215072354083958,0.585196292778891,0.558415737338816,0.735256813806403
"LFT_01783",19097.8768507149,0.125894864739979,0.169644163303281,0.742111383548818,0.458019853317692,0.653509591648253
"LFT_00659",76.7458709455363,0.126814577798713,0.302114699055588,0.419756397802344,0.674663420378274,0.813937997753393
"LFT_00884",410.065125453357,0.127231284183701,0.285082333696576,0.446296627833552,0.655382991813597,0.804444413748197
"LFT_01097",792.466148779902,0.12758721115744,0.173458489260695,0.735548958723407,0.46200523462875,0.657271895382524
"LFT_00560",106.128324933397,0.128298980203177,0.311303311982646,0.412134966975002,0.680240500507855,0.816692322013803
"LFT_01101",267.235508830938,0.129183953950091,0.218554549257137,0.591083344589189,0.554464578904391,0.731581038868436
"LFT_00448",71.279397428418,0.129374491774066,0.322377920618907,0.401313128162408,0.688189599231615,0.819642773527899
"LFT_01499",142.892203113135,0.129768754173099,0.263078141590319,0.493270757458758,0.621821287732709,0.785577230795547
"LFT_01080",471.182979058695,0.130270808124641,0.210015732265736,0.620290712125351,0.535066408650602,0.717048387143849
"LFT_01646",53.5897698336639,0.130782827193488,0.342506970189309,0.381839899845549,0.702580121327854,0.826889410578331
"LFT_01995",684.816417086774,0.13118175624174,0.187572104350538,0.69936708710473,0.484322651072333,0.6777056277162
"LFT_00079",423.526483966894,0.131578064910214,0.212247413574979,0.619927765874672,0.535305344633813,0.717048387143849
"LFT_02478",72.2091250151082,0.131856543687676,0.353714779771755,0.372776460663477,0.709314823777197,0.832258173107862
"LFT_01504",53.1984080344771,0.132317167265373,0.379485410496022,0.348675241802899,0.727333133333727,0.845260298490364
"LFT_00508",199.363286517569,0.132616197572002,0.281041037557691,0.47187485046478,0.637016120206842,0.796106812791832
"LFT_01377",170.507617755724,0.132999897832448,0.278242916114464,0.477999223447378,0.632650757747425,0.79236845671106
"LFT_00720",941.016237063684,0.134306108702575,0.167989966923407,0.799488869259734,0.42400699822438,0.623599912294999
"LFT_01722",327.840276815438,0.13441950279266,0.244980167019604,0.54869544921938,0.583214469749063,0.75721559018565
"LFT_01010",420.706429484321,0.134648620559655,0.224224796277338,0.600507271252515,0.548168216434106,0.725820432854095
"LFT_00781",97.252354200266,0.134823939327886,0.292065405387775,0.46162242032356,0.644352113655563,0.79925278480361
"LFT_01454",28.2048242809957,0.135019548893263,0.461673408119938,0.292456846156898,0.76993735000645,0.869550840143653
"LFT_01333",403.815454919346,0.1353352355692,0.216217906923767,0.625920570107615,0.531367041605473,0.713859691506361
"LFT_00315",377.146637755497,0.13695841522197,0.21019707442494,0.651571462622219,0.514677662296331,0.700052881286984
"LFT_00441",276.157149025264,0.137288503113365,0.205541229619019,0.667936566147028,0.504174084939865,0.691819957769398
"LFT_01739",26.3880990998354,0.138349491075871,0.474061218131724,0.291838871825683,0.770409822895865,0.869550840143653
"LFT_02051",574.929677731858,0.138416236501519,0.180272255211062,0.767817745107047,0.442595470566451,0.640121757727265
"LFT_01142",956.762052968094,0.138905607914671,0.240371899491184,0.577877897577482,0.563346558523376,0.740094643192165
"LFT_02606",1887.00839479822,0.140008386782456,0.161752356555714,0.865572469939448,0.386724658214214,0.591989944766357
"LFT_01679",5.56618545044793,0.140307752614064,1.02279416799698,0.137180829735116,0.89088786330289,0.939841140314001
"LFT_01262",241.463448810661,0.140486631135344,0.24716195811717,0.568399086192484,0.569764010785799,0.745738651261057
"LFT_00216",5531.76818801133,0.140696852027546,0.182360714811082,0.771530492043213,0.440392555958067,0.639211827796194
"LFT_01229",110.527988449318,0.140784247066189,0.299758545770868,0.469658827254261,0.638598788194425,0.797267032187405
"LFT_00834",227.077733293696,0.141544997952879,0.256186380917854,0.552507894626397,0.580600427057032,0.754223475873128
"LFT_01493",36.5466674292655,0.141893465460898,0.40646748634006,0.349089337350311,0.727022241219272,0.845260298490364
"LFT_01224",355.522844920763,0.142127691809175,0.207226883711629,0.685855470407768,0.492804252752719,0.683530998268854
"LFT_00916",626.013736060955,0.142310615710119,0.175684534154517,0.810034966338899,0.417920079551316,0.618575606146406
"LFT_01406",96.5325986258153,0.142926614652382,0.278684262364855,0.512862166810345,0.608047739731535,0.776224380160162
"LFT_02143",1697.06794687244,0.143269470178843,0.216294991878289,0.662379969756592,0.507727737377196,0.693961018501529
"LFT_01140",261.64855253789,0.143324561029463,0.212266031870801,0.675211948733744,0.49954111626147,0.68827391132817
"LFT_00511",386.935117140676,0.143400263733807,0.195996427303228,0.731647335142242,0.464383848719357,0.659116738106624
"LFT_02573",229.50546241829,0.143647434412113,0.232046019881382,0.619047180751227,0.53588527779767,0.717162230638617
"LFT_00373",2037.59803333661,0.143647897545841,0.151201780200372,0.950041046841373,0.342091396380031,0.548493866118692
"LFT_01607",15.0298198244784,0.143826528073207,0.619481798420032,0.232172322802756,0.816404173658134,0.897494259342818
"LFT_01680",12.9054634491608,0.144784896225854,0.684220698943897,0.211605548398829,0.832414780357816,0.906837114212952
"LFT_01489",5.57602193588845,0.146167241436901,1.03199282069855,0.141635909189717,0.887367601419997,0.937370977312758
"LFT_02235",665.753799450583,0.14723374219482,0.218450781847117,0.673990456568209,0.500317381061433,0.688651998952727
"LFT_00883",195.529793691842,0.148419142126943,0.272929991083271,0.543799314754166,0.586579580430542,0.759965144874657
"LFT_02089",227.17387350704,0.149589387630387,0.215684929107817,0.693555123434749,0.487961245212609,0.680687781673228
"LFT_00814",17.7062984317997,0.149943440967559,0.560212064403666,0.267654787347664,0.788965054776534,0.880701171789188
"LFT_00992",256.102044275299,0.151768782368621,0.228477611332698,0.66426106909715,0.506523233369186,0.69334945095415
"LFT_00608",125.052604509611,0.152331847349526,0.767145968699537,0.198569572890747,0.842599456920334,0.912046886496079
"LFT_01862",43375.524476127,0.152374990215813,0.186505773637402,0.81699878370551,0.413929123128139,0.615251636504662
"LFT_00203",961.197092021093,0.152917749994639,0.183287925203042,0.834303459026233,0.404110003146216,0.606413840928158
"LFT_01206",319.68917899546,0.153377379570996,0.207377131073138,0.739606044202159,0.459539073105375,0.655293575867642
"LFT_01159",6139.37768037375,0.15412203343034,0.156132450022926,0.987123646671201,0.323582026700797,0.531739311577777
"LFT_01378",683.618972019671,0.154415857313458,0.201820919429629,0.765113238755705,0.444204117235418,0.642067279776223
"LFT_01681",31.7042774689033,0.154874862338831,0.441456641739476,0.350826893732023,0.725718219729199,0.844499607780506
"LFT_02263",499.970459537156,0.155176748991643,0.244114334198136,0.635672417604503,0.524989957812135,0.709202066068832
"LFT_01121",1344.64071795,0.15526928415395,0.163010894140657,0.952508634300068,0.340839089132392,0.547905580617177
"LFT_01844",441.204429633831,0.155477404165033,0.195328509189711,0.795979065268077,0.426044203513997,0.625077150678608
"LFT_01461",356.408496922803,0.155817314984812,0.196337536459908,0.793619588970597,0.427416925010674,0.62559462237298
"LFT_01732",16.7773244082624,0.156920852393987,0.590259659301212,0.2658505454697,0.790354313788656,0.880701171789188
"LFT_02105",3764.49487119483,0.157536950513405,0.137594755952287,1.14493426310545,0.252236389412741,0.452265418817562
"LFT_00726",343.707842488674,0.158558182528999,0.185865540457616,0.853080039143437,0.393614919902972,0.596542014803198
"LFT_02414",15.9911760757922,0.159375030767705,0.597766372179599,0.266617592064581,0.789763609293637,0.880701171789188
"LFT_00830",22.8768964147533,0.160416240995437,0.526531892995393,0.30466576313705,0.760620727707738,0.868053486239417
"LFT_00423",89.4383437037507,0.161078299032987,0.291387505516382,0.552797549598196,0.580402046618964,0.754223475873128
"LFT_01519",515.487868867512,0.161172217115182,0.264395293112312,0.609588072533192,0.542134714692692,0.721957540823
"LFT_01635",87.4808507035931,0.161439251252971,0.29870103480471,0.540471014298692,0.588872245331338,0.76130314423427
"LFT_00033",1210.58917713628,0.1627527036225,0.217989201961948,0.746609016215901,0.455299604366525,0.650389880328969
"LFT_02391",530.041153138106,0.163400378320867,0.241281085627349,0.677220006267848,0.49826637607068,0.68827391132817
"LFT_01814",321.94390516117,0.163997197439044,0.1990770290537,0.82378764751812,0.410060227493918,0.612701884980183
"LFT_01677",27.6248977318212,0.16460759188278,0.483415922279939,0.340509247412537,0.73347305999231,0.850772892527968
"LFT_01356",692.616955662016,0.16569617221634,0.202692857180098,0.817474155337968,0.413657512968143,0.615251636504662
"LFT_00769",2020.0788226075,0.166289245836378,0.169456505932048,0.981309303657302,0.326440236162874,0.533916010422097
"LFT_01495",216.76712287855,0.166418582204342,0.272169824034173,0.611451261339859,0.540900875187069,0.721102534371383
